,0
13657,25552_right
13658,25555_left
13659,25555_right
13660,25558_left
13661,25558_right
13662,25560_left
13663,25560_right
13664,25562_left
13665,25562_right
13666,25567_left
13667,25567_right
13668,25568_left
13669,25568_right
13670,25569_left
13671,25569_right
13672,2556_left
13673,2556_right
13674,25573_left
13675,25573_right
13676,25574_left
13677,25574_right
13678,25575_left
13679,25575_right
13680,25577_left
13681,25577_right
13682,25579_left
13683,25579_right
13684,25582_left
13685,25582_right
13686,25584_left
13687,25584_right
13688,25586_left
13689,25586_right
13690,25587_left
13691,25587_right
13692,25588_left
13693,25588_right
13694,2558_left
13695,2558_right
13696,25593_left
13697,25593_right
13698,25594_left
13699,25594_right
13700,25595_left
13701,25595_right
13702,25596_left
13703,25596_right
13704,25597_left
13705,25597_right
13706,25602_left
13707,25602_right
13708,25604_left
13709,25604_right
13710,25606_left
13711,25606_right
13712,25608_left
13713,25608_right
13714,25609_left
13715,25609_right
13716,25611_left
13717,25611_right
13718,25615_left
13719,25615_right
13720,2561_left
13721,2561_right
13722,25620_left
13723,25620_right
13724,25626_left
13725,25626_right
13726,25628_left
13727,25628_right
13728,25629_left
13729,25629_right
13730,2562_left
13731,2562_right
13732,25631_left
13733,25631_right
13734,25632_left
13735,25632_right
13736,25637_left
13737,25637_right
13738,25638_left
13739,25638_right
13740,25645_left
13741,25645_right
13742,25646_left
13743,25646_right
13744,25648_left
13745,25648_right
13746,2564_left
13747,2564_right
13748,25650_left
13749,25650_right
13750,25651_left
13751,25651_right
13752,25656_left
13753,25656_right
13754,25658_left
13755,25658_right
13756,25662_left
13757,25662_right
13758,25666_left
13759,25666_right
13760,25669_left
13761,25669_right
13762,2566_left
13763,2566_right
13764,25670_left
13765,25670_right
13766,25672_left
13767,25672_right
13768,25675_left
13769,25675_right
13770,25679_left
13771,25679_right
13772,25680_left
13773,25680_right
13774,25681_left
13775,25681_right
13776,25682_left
13777,25682_right
13778,25683_left
13779,25683_right
13780,25685_left
13781,25685_right
13782,25687_left
13783,25687_right
13784,25693_left
13785,25693_right
13786,25694_left
13787,25694_right
13788,25697_left
13789,25697_right
13790,25699_left
13791,25699_right
13792,256_left
13793,256_right
13794,25701_left
13795,25701_right
13796,25709_left
13797,25709_right
13798,25713_left
13799,25713_right
13800,25716_left
13801,25716_right
13802,25717_left
13803,25717_right
13804,25719_left
13805,25719_right
13806,25720_left
13807,25720_right
13808,25723_left
13809,25723_right
13810,25728_left
13811,25728_right
13812,25733_left
13813,25733_right
13814,25735_left
13815,25735_right
13816,25736_left
13817,25736_right
13818,25737_left
13819,25737_right
13820,25739_left
13821,25739_right
13822,25740_left
13823,25740_right
13824,25741_left
13825,25741_right
13826,25743_left
13827,25743_right
13828,25745_left
13829,25745_right
13830,25747_left
13831,25747_right
13832,25748_left
13833,25748_right
13834,25751_left
13835,25751_right
13836,25752_left
13837,25752_right
13838,25754_left
13839,25754_right
13840,25755_left
13841,25755_right
13842,25756_left
13843,25756_right
13844,25758_left
13845,25758_right
13846,25762_left
13847,25762_right
13848,25763_left
13849,25763_right
13850,25765_left
13851,25765_right
13852,25767_left
13853,25767_right
13854,2576_left
13855,2576_right
13856,25770_left
13857,25770_right
13858,25776_left
13859,25776_right
13860,25778_left
13861,25778_right
13862,2577_left
13863,2577_right
13864,25780_left
13865,25780_right
13866,25781_left
13867,25781_right
13868,25783_left
13869,25783_right
13870,25784_left
13871,25784_right
13872,25787_left
13873,25787_right
13874,2578_left
13875,2578_right
13876,25796_left
13877,25796_right
13878,257_left
13879,257_right
13880,25801_left
13881,25801_right
13882,25802_left
13883,25802_right
13884,25803_left
13885,25803_right
13886,25806_left
13887,25806_right
13888,25807_left
13889,25807_right
13890,25808_left
13891,25808_right
13892,25810_left
13893,25810_right
13894,25811_left
13895,25811_right
13896,25815_left
13897,25815_right
13898,25816_left
13899,25816_right
13900,25818_left
13901,25818_right
13902,25820_left
13903,25820_right
13904,25823_left
13905,25823_right
13906,25825_left
13907,25825_right
13908,25826_left
13909,25826_right
13910,25828_left
13911,25828_right
13912,25829_left
13913,25829_right
13914,2582_left
13915,2582_right
13916,25832_left
13917,25832_right
13918,25836_left
13919,25836_right
13920,25842_left
13921,25842_right
13922,25851_left
13923,25851_right
13924,25852_left
13925,25852_right
13926,25853_left
13927,25853_right
13928,25855_left
13929,25855_right
13930,25858_left
13931,25858_right
13932,25860_left
13933,25860_right
13934,25865_left
13935,25865_right
13936,25867_left
13937,25867_right
13938,25868_left
13939,25868_right
13940,25870_left
13941,25870_right
13942,25871_left
13943,25871_right
13944,25872_left
13945,25872_right
13946,25873_left
13947,25873_right
13948,25878_left
13949,25878_right
13950,25879_left
13951,25879_right
13952,25881_left
13953,25881_right
13954,25884_left
13955,25884_right
13956,25885_left
13957,25885_right
13958,2588_left
13959,2588_right
13960,25890_left
13961,25890_right
13962,25893_left
13963,25893_right
13964,25895_left
13965,25895_right
13966,25896_left
13967,25896_right
13968,2589_left
13969,2589_right
13970,258_left
13971,258_right
13972,25904_left
13973,25904_right
13974,25907_left
13975,25907_right
13976,25912_left
13977,25912_right
13978,25916_left
13979,25916_right
13980,25921_left
13981,25921_right
13982,25922_left
13983,25922_right
13984,25926_left
13985,25926_right
13986,25929_left
13987,25929_right
13988,25931_left
13989,25931_right
13990,25932_left
13991,25932_right
13992,25933_left
13993,25933_right
13994,25935_left
13995,25935_right
13996,25936_left
13997,25936_right
13998,25937_left
13999,25937_right
14000,25938_left
14001,25938_right
14002,2593_left
14003,2593_right
14004,25940_left
14005,25940_right
14006,25941_left
14007,25941_right
14008,25942_left
14009,25942_right
14010,25945_left
14011,25945_right
14012,25946_left
14013,25946_right
14014,25947_left
14015,25947_right
14016,25948_left
14017,25948_right
14018,25949_left
14019,25949_right
14020,25950_left
14021,25950_right
14022,25952_left
14023,25952_right
14024,25955_left
14025,25955_right
14026,25956_left
14027,25956_right
14028,25958_left
14029,25958_right
14030,25959_left
14031,25959_right
14032,25963_left
14033,25963_right
14034,25967_left
14035,25967_right
14036,25969_left
14037,25969_right
14038,25972_left
14039,25972_right
14040,25976_left
14041,25976_right
14042,25978_left
14043,25978_right
14044,25979_left
14045,25979_right
14046,2597_left
14047,2597_right
14048,25980_left
14049,25980_right
14050,25983_left
14051,25983_right
14052,25984_left
14053,25984_right
14054,25985_left
14055,25985_right
14056,25988_left
14057,25988_right
14058,25989_left
14059,25989_right
14060,2598_left
14061,2598_right
14062,25990_left
14063,25990_right
14064,25992_left
14065,25992_right
14066,25993_left
14067,25993_right
14068,2599_left
14069,2599_right
14070,259_left
14071,259_right
14072,25_left
14073,25_right
14074,26000_left
14075,26000_right
14076,26001_left
14077,26001_right
14078,26003_left
14079,26003_right
14080,26004_left
14081,26004_right
14082,26005_left
14083,26005_right
14084,26006_left
14085,26006_right
14086,26007_left
14087,26007_right
14088,26011_left
14089,26011_right
14090,26013_left
14091,26013_right
14092,26020_left
14093,26020_right
14094,26024_left
14095,26024_right
14096,26027_left
14097,26027_right
14098,26031_left
14099,26031_right
14100,26040_left
14101,26040_right
14102,26042_left
14103,26042_right
14104,26043_left
14105,26043_right
14106,26046_left
14107,26046_right
14108,2604_left
14109,2604_right
14110,26050_left
14111,26050_right
14112,26051_left
14113,26051_right
14114,26052_left
14115,26052_right
14116,26054_left
14117,26054_right
14118,26055_left
14119,26055_right
14120,26056_left
14121,26056_right
14122,2605_left
14123,2605_right
14124,26062_left
14125,26062_right
14126,26063_left
14127,26063_right
14128,26064_left
14129,26064_right
14130,26068_left
14131,26068_right
14132,26069_left
14133,26069_right
14134,2606_left
14135,2606_right
14136,26070_left
14137,26070_right
14138,26071_left
14139,26071_right
14140,26072_left
14141,26072_right
14142,26073_left
14143,26073_right
14144,26076_left
14145,26076_right
14146,26078_left
14147,26078_right
14148,26079_left
14149,26079_right
14150,2607_left
14151,2607_right
14152,26084_left
14153,26084_right
14154,26086_left
14155,26086_right
14156,26092_left
14157,26092_right
14158,26093_left
14159,26093_right
14160,260_left
14161,260_right
14162,26100_left
14163,26100_right
14164,26101_left
14165,26101_right
14166,26102_left
14167,26102_right
14168,26103_left
14169,26103_right
14170,26108_left
14171,26108_right
14172,26109_left
14173,26109_right
14174,2610_left
14175,2610_right
14176,26111_left
14177,26111_right
14178,26113_left
14179,26113_right
14180,26114_left
14181,26114_right
14182,26117_left
14183,26117_right
14184,26118_left
14185,26118_right
14186,26123_left
14187,26123_right
14188,26126_left
14189,26126_right
14190,26128_left
14191,26128_right
14192,26129_left
14193,26129_right
14194,26131_left
14195,26131_right
14196,26133_left
14197,26133_right
14198,26134_left
14199,26134_right
14200,26135_left
14201,26135_right
14202,26136_left
14203,26136_right
14204,26137_left
14205,26137_right
14206,2613_left
14207,2613_right
14208,26140_left
14209,26140_right
14210,26142_left
14211,26142_right
14212,26144_left
14213,26144_right
14214,26146_left
14215,26146_right
14216,26147_left
14217,26147_right
14218,26148_left
14219,26148_right
14220,26155_left
14221,26155_right
14222,26160_left
14223,26160_right
14224,26163_left
14225,26163_right
14226,26168_left
14227,26168_right
14228,26184_left
14229,26184_right
14230,26185_left
14231,26185_right
14232,26187_left
14233,26187_right
14234,26190_left
14235,26190_right
14236,26192_left
14237,26192_right
14238,26194_left
14239,26194_right
14240,26196_left
14241,26196_right
14242,26198_left
14243,26198_right
14244,26200_left
14245,26200_right
14246,26204_left
14247,26204_right
14248,26205_left
14249,26205_right
14250,26208_left
14251,26208_right
14252,26209_left
14253,26209_right
14254,26211_left
14255,26211_right
14256,26212_left
14257,26212_right
14258,26216_left
14259,26216_right
14260,26217_left
14261,26217_right
14262,26218_left
14263,26218_right
14264,26226_left
14265,26226_right
14266,26227_left
14267,26227_right
14268,26228_left
14269,26228_right
14270,2622_left
14271,2622_right
14272,26232_left
14273,26232_right
14274,26234_left
14275,26234_right
14276,26235_left
14277,26235_right
14278,26236_left
14279,26236_right
14280,2623_left
14281,2623_right
14282,26240_left
14283,26240_right
14284,26241_left
14285,26241_right
14286,26243_left
14287,26243_right
14288,26245_left
14289,26245_right
14290,26248_left
14291,26248_right
14292,26249_left
14293,26249_right
14294,26251_left
14295,26251_right
14296,26254_left
14297,26254_right
14298,26255_left
14299,26255_right
14300,26258_left
14301,26258_right
14302,26260_left
14303,26260_right
14304,26261_left
14305,26261_right
14306,26262_left
14307,26262_right
14308,26265_left
14309,26265_right
14310,26266_left
14311,26266_right
14312,26268_left
14313,26268_right
14314,26270_left
14315,26270_right
14316,26272_left
14317,26272_right
14318,26274_left
14319,26274_right
14320,26279_left
14321,26279_right
14322,26281_left
14323,26281_right
14324,26284_left
14325,26284_right
14326,26287_left
14327,26287_right
14328,26288_left
14329,26288_right
14330,26289_left
14331,26289_right
14332,2628_left
14333,2628_right
14334,26290_left
14335,26290_right
14336,26293_left
14337,26293_right
14338,26294_left
14339,26294_right
14340,26299_left
14341,26299_right
14342,2629_left
14343,2629_right
14344,26300_left
14345,26300_right
14346,26307_left
14347,26307_right
14348,26308_left
14349,26308_right
14350,26309_left
14351,26309_right
14352,2630_left
14353,2630_right
14354,26312_left
14355,26312_right
14356,26313_left
14357,26313_right
14358,26314_left
14359,26314_right
14360,26315_left
14361,26315_right
14362,26319_left
14363,26319_right
14364,2631_left
14365,2631_right
14366,26326_left
14367,26326_right
14368,26327_left
14369,26327_right
14370,26328_left
14371,26328_right
14372,26330_left
14373,26330_right
14374,26331_left
14375,26331_right
14376,26332_left
14377,26332_right
14378,26333_left
14379,26333_right
14380,26334_left
14381,26334_right
14382,26335_left
14383,26335_right
14384,26336_left
14385,26336_right
14386,26337_left
14387,26337_right
14388,2633_left
14389,2633_right
14390,26340_left
14391,26340_right
14392,26342_left
14393,26342_right
14394,26343_left
14395,26343_right
14396,26344_left
14397,26344_right
14398,26348_left
14399,26348_right
14400,26349_left
14401,26349_right
14402,26353_left
14403,26353_right
14404,26357_left
14405,26357_right
14406,2635_left
14407,2635_right
14408,26365_left
14409,26365_right
14410,26366_left
14411,26366_right
14412,26368_left
14413,26368_right
14414,26370_left
14415,26370_right
14416,26375_left
14417,26375_right
14418,26376_left
14419,26376_right
14420,26377_left
14421,26377_right
14422,26381_left
14423,26381_right
14424,26383_left
14425,26383_right
14426,26385_left
14427,26385_right
14428,26388_left
14429,26388_right
14430,26389_left
14431,26389_right
14432,26391_left
14433,26391_right
14434,26392_left
14435,26392_right
14436,26394_left
14437,26394_right
14438,26396_left
14439,26396_right
14440,26397_left
14441,26397_right
14442,263_left
14443,263_right
14444,26402_left
14445,26402_right
14446,26405_left
14447,26405_right
14448,26406_left
14449,26406_right
14450,2640_left
14451,2640_right
14452,26413_left
14453,26413_right
14454,2641_left
14455,2641_right
14456,26421_left
14457,26421_right
14458,26423_left
14459,26423_right
14460,26426_left
14461,26426_right
14462,2642_left
14463,2642_right
14464,26432_left
14465,26432_right
14466,26433_left
14467,26433_right
14468,26434_left
14469,26434_right
14470,26438_left
14471,26438_right
14472,2643_left
14473,2643_right
14474,26440_left
14475,26440_right
14476,26441_left
14477,26441_right
14478,26442_left
14479,26442_right
14480,26447_left
14481,26447_right
14482,26449_left
14483,26449_right
14484,26452_left
14485,26452_right
14486,26458_left
14487,26458_right
14488,26459_left
14489,26459_right
14490,26462_left
14491,26462_right
14492,26464_left
14493,26464_right
14494,26465_left
